ts,link,packet_loss_pct,latency_ms,jitter_ms,upstream_mbps,downstream_mbps
2026-08-27T17:00:00Z,WAN1,0.19,18.0,3.9,72.3,248.8
2026-08-27T17:05:00Z,WAN1,0.16,19.8,1.2,67.2,55.8
2026-08-27T17:10:00Z,WAN1,0.19,22.0,5.9,100.4,153.7
2026-08-27T17:15:00Z,WAN1,0.31,18.2,2.1,48.2,175.0
2026-08-27T17:20:00Z,WAN1,0.26,12.8,5.3,47.1,109.7
2026-08-27T17:25:00Z,WAN1,0.11,11.7,1.8,43.2,223.1
2026-08-27T17:30:00Z,WAN1,0.06,8.9,2.6,51.5,194.3
2026-08-27T17:35:00Z,WAN1,0.36,24.5,4.6,39.2,233.4
2026-08-27T17:40:00Z,WAN1,0.15,16.2,3.8,67.4,296.0
2026-08-27T17:45:00Z,WAN1,0.22,17.8,3.2,34.3,171.4
2026-08-27T17:50:00Z,WAN1,0.33,24.5,3.8,94.6,266.6
2026-08-27T17:55:00Z,WAN1,0.26,19.7,6.0,61.6,260.9
2026-08-27T18:00:00Z,WAN1,0.4,19.4,4.5,23.7,67.4
2026-08-27T18:05:00Z,WAN1,0.16,22.8,3.2,38.0,276.3
2026-08-27T18:10:00Z,WAN1,0.05,16.5,4.3,26.9,299.8
2026-08-27T18:15:00Z,WAN1,0.36,20.1,2.0,37.3,240.2
2026-08-27T18:20:00Z,WAN1,0.28,23.5,3.1,37.5,184.7
2026-08-27T18:25:00Z,WAN1,0.1,9.9,4.4,65.6,168.5
2026-08-27T18:30:00Z,WAN1,0.13,9.4,2.1,33.6,152.8
2026-08-27T18:35:00Z,WAN1,0.17,17.4,4.9,77.2,165.3
2026-08-27T18:40:00Z,WAN1,0.08,17.4,2.6,84.2,184.5
2026-08-27T18:45:00Z,WAN1,0.03,17.3,4.0,22.5,285.2
2026-08-27T18:50:00Z,WAN1,0.05,14.6,3.8,98.1,245.5
2026-08-27T18:55:00Z,WAN1,0.24,24.4,3.2,81.2,149.8
2026-08-27T19:00:00Z,WAN1,0.02,17.5,5.2,109.8,298.3
2026-08-27T19:05:00Z,WAN1,0.23,11.4,4.3,74.4,175.0
2026-08-27T19:10:00Z,WAN1,0.04,14.0,5.1,93.0,46.1
2026-08-27T19:15:00Z,WAN1,0.03,22.1,4.6,72.8,55.2
2026-08-27T19:20:00Z,WAN1,0.0,21.2,4.0,98.8,232.3
2026-08-27T19:25:00Z,WAN1,0.39,12.9,3.8,99.3,265.0
2026-08-27T19:30:00Z,WAN1,0.13,17.6,3.8,83.1,197.9
2026-08-27T19:35:00Z,WAN1,0.27,19.9,6.0,26.0,151.9
2026-08-27T19:40:00Z,WAN1,0.15,9.9,4.3,26.8,91.4
2026-08-27T19:45:00Z,WAN1,0.1,24.7,1.8,119.8,232.8
2026-08-27T19:50:00Z,WAN1,0.15,22.7,4.4,68.9,68.6
2026-08-27T19:55:00Z,WAN1,0.01,20.6,4.0,51.8,75.4
2026-08-27T20:00:00Z,WAN1,0.02,21.2,1.7,104.9,69.2
2026-08-27T20:05:00Z,WAN1,0.23,9.7,3.2,85.6,256.0
2026-08-27T20:10:00Z,WAN1,0.16,13.9,5.8,80.0,116.5
2026-08-27T20:15:00Z,WAN1,0.27,8.6,3.3,94.1,256.3
2026-08-27T20:20:00Z,WAN1,0.02,17.8,3.1,20.6,125.8
2026-08-27T20:25:00Z,WAN1,0.06,20.5,1.1,103.1,224.7
2026-08-27T20:30:00Z,WAN1,0.31,10.9,4.2,120.0,85.1
2026-08-27T20:35:00Z,WAN1,0.38,11.2,3.9,20.3,164.0
2026-08-27T20:40:00Z,WAN1,0.1,20.7,1.9,48.7,167.8
2026-08-27T20:45:00Z,WAN1,0.33,23.6,4.1,59.9,77.6
2026-08-27T20:50:00Z,WAN1,0.33,17.1,2.1,39.5,147.8
2026-08-27T20:55:00Z,WAN1,0.28,15.2,5.4,37.4,216.4
2026-08-27T21:00:00Z,WAN1,0.2,23.5,3.2,25.2,130.6
2026-08-27T21:05:00Z,WAN1,0.28,17.9,1.1,76.4,180.6
2026-08-27T21:10:00Z,WAN1,0.21,22.5,3.5,45.8,176.5
2026-08-27T21:15:00Z,WAN1,0.33,23.5,2.1,92.8,138.1
2026-08-27T21:20:00Z,WAN1,0.18,10.1,2.7,56.2,182.5
2026-08-27T21:25:00Z,WAN1,0.23,11.0,3.6,66.6,253.0
2026-08-27T21:30:00Z,WAN1,0.21,9.7,5.0,21.6,280.5
2026-08-27T21:35:00Z,WAN1,0.05,9.6,3.0,65.6,257.9
2026-08-27T21:40:00Z,WAN1,0.3,22.6,3.9,99.0,58.7
2026-08-27T21:45:00Z,WAN1,0.12,20.7,4.2,22.2,43.0
2026-08-27T21:50:00Z,WAN1,0.07,11.3,5.1,32.3,235.5
2026-08-27T21:55:00Z,WAN1,0.39,9.8,2.9,98.7,131.0
2026-08-27T22:00:00Z,WAN1,0.32,10.0,2.2,58.5,296.7
2026-08-27T22:05:00Z,WAN1,0.06,9.3,1.0,90.1,63.2
2026-08-27T22:10:00Z,WAN1,0.35,12.3,2.2,27.1,141.4
2026-08-27T22:15:00Z,WAN1,0.01,8.8,4.3,99.5,69.5
2026-08-27T22:20:00Z,WAN1,0.19,12.8,2.1,72.8,133.0
2026-08-27T22:25:00Z,WAN1,0.28,14.6,1.1,31.3,174.1
2026-08-27T22:30:00Z,WAN1,0.33,13.3,4.7,22.2,273.1
2026-08-27T22:35:00Z,WAN1,0.26,8.3,3.8,66.7,85.5
2026-08-27T22:40:00Z,WAN1,0.32,16.6,5.9,73.0,283.4
2026-08-27T22:45:00Z,WAN1,0.19,14.1,2.7,20.6,90.3
2026-08-27T22:50:00Z,WAN1,0.16,21.7,5.1,97.6,176.3
2026-08-27T22:55:00Z,WAN1,0.27,8.8,1.6,67.2,204.7
2026-08-27T23:00:00Z,WAN1,0.06,11.5,4.5,42.8,135.5
2026-08-27T23:05:00Z,WAN1,0.2,8.8,1.1,37.1,111.1
2026-08-27T23:10:00Z,WAN1,0.07,15.4,2.9,98.0,275.2
2026-08-27T23:15:00Z,WAN1,0.16,22.7,2.9,105.8,78.5
