ts,link,packet_loss_pct,latency_ms,jitter_ms,upstream_mbps,downstream_mbps
2026-08-27T17:00:00Z,primary,0.01,21.8,3.2,35.9,262.3
2026-08-27T17:00:00Z,secondary,0.22,20.6,4.7,82.3,277.7
2026-08-27T17:05:00Z,primary,0.02,13.7,1.8,83.6,97.1
2026-08-27T17:05:00Z,secondary,0.01,10.3,1.9,74.0,158.4
2026-08-27T17:10:00Z,primary,0.19,8.2,3.6,45.4,63.8
2026-08-27T17:10:00Z,secondary,0.02,10.6,3.0,36.7,160.5
2026-08-27T17:15:00Z,primary,0.07,20.5,5.4,52.4,58.7
2026-08-27T17:15:00Z,secondary,0.39,9.4,4.2,95.7,165.6
2026-08-27T17:20:00Z,primary,0.36,10.5,4.6,110.7,273.2
2026-08-27T17:20:00Z,secondary,0.34,15.4,3.6,104.9,138.7
2026-08-27T17:25:00Z,primary,0.1,8.5,2.0,34.1,281.6
2026-08-27T17:25:00Z,secondary,0.12,14.0,5.9,89.1,152.8
2026-08-27T17:30:00Z,primary,0.04,14.2,2.5,114.9,149.4
2026-08-27T17:30:00Z,secondary,0.39,12.6,1.2,109.9,59.5
2026-08-27T17:35:00Z,primary,0.32,18.1,2.4,103.4,151.6
2026-08-27T17:35:00Z,secondary,0.39,17.5,5.7,113.1,137.8
2026-08-27T17:40:00Z,primary,0.28,20.4,4.3,22.3,218.9
2026-08-27T17:40:00Z,secondary,0.3,11.3,1.5,26.7,181.5
2026-08-27T17:45:00Z,primary,0.04,22.4,3.1,119.6,230.8
2026-08-27T17:45:00Z,secondary,0.17,11.1,3.1,80.7,264.0
2026-08-27T17:50:00Z,primary,0.36,13.5,1.1,86.5,218.7
2026-08-27T17:50:00Z,secondary,0.26,21.7,5.1,82.5,253.6
2026-08-27T17:55:00Z,primary,0.05,24.1,4.3,29.4,83.8
2026-08-27T17:55:00Z,secondary,0.26,13.2,5.7,47.9,166.3
2026-08-27T18:00:00Z,primary,0.2,24.0,2.5,109.2,228.1
2026-08-27T18:00:00Z,secondary,0.23,24.1,5.4,94.9,181.8
2026-08-27T18:05:00Z,primary,0.02,11.8,4.3,31.7,207.2
2026-08-27T18:05:00Z,secondary,0.14,14.6,5.1,104.1,234.4
2026-08-27T18:10:00Z,primary,0.18,17.1,5.9,112.6,198.0
2026-08-27T18:10:00Z,secondary,0.03,23.3,1.2,31.7,211.3
2026-08-27T18:15:00Z,primary,0.08,20.8,4.4,36.5,276.2
2026-08-27T18:15:00Z,secondary,0.4,19.2,5.9,100.1,163.0
2026-08-27T18:20:00Z,primary,0.33,24.0,4.5,28.4,136.8
2026-08-27T18:20:00Z,secondary,0.28,14.2,1.8,65.6,76.7
2026-08-27T18:25:00Z,primary,0.19,9.7,4.6,41.3,283.3
2026-08-27T18:25:00Z,secondary,0.04,18.7,4.2,39.9,203.1
2026-08-27T18:30:00Z,primary,0.22,18.5,1.9,67.7,257.4
2026-08-27T18:30:00Z,secondary,0.25,12.1,2.7,107.9,53.8
2026-08-27T18:35:00Z,primary,0.19,16.7,3.2,20.3,67.7
2026-08-27T18:35:00Z,secondary,0.34,15.7,2.5,65.2,53.6
2026-08-27T18:40:00Z,primary,0.03,22.1,4.8,39.7,122.6
2026-08-27T18:40:00Z,secondary,0.03,13.4,3.6,95.3,171.5
2026-08-27T18:45:00Z,primary,0.34,25.0,3.8,24.3,74.9
2026-08-27T18:45:00Z,secondary,0.27,10.2,5.5,25.4,54.4
2026-08-27T18:50:00Z,primary,0.4,14.9,3.8,79.6,70.8
2026-08-27T18:50:00Z,secondary,0.13,14.3,4.7,98.2,220.6
2026-08-27T18:55:00Z,primary,0.07,15.8,5.6,37.4,130.7
2026-08-27T18:55:00Z,secondary,0.25,24.9,1.1,89.1,159.9
2026-08-27T19:00:00Z,primary,0.21,22.3,1.5,79.8,122.4
2026-08-27T19:00:00Z,secondary,0.3,20.1,3.1,35.2,238.8
2026-08-27T19:05:00Z,primary,0.28,17.6,4.7,114.9,103.6
2026-08-27T19:05:00Z,secondary,0.28,21.7,2.3,110.3,121.5
2026-08-27T19:10:00Z,primary,0.38,17.9,5.9,108.4,243.3
2026-08-27T19:10:00Z,secondary,0.15,15.8,3.9,100.5,148.2
2026-08-27T19:15:00Z,primary,0.36,11.7,3.6,34.5,84.4
2026-08-27T19:15:00Z,secondary,0.12,8.8,3.8,82.0,142.9
2026-08-27T19:20:00Z,primary,0.32,17.3,4.4,28.5,125.7
2026-08-27T19:20:00Z,secondary,0.01,10.7,5.2,33.6,195.0
2026-08-27T19:25:00Z,primary,0.15,19.4,5.4,103.0,290.9
2026-08-27T19:25:00Z,secondary,0.39,14.8,5.9,96.3,112.3
2026-08-27T19:30:00Z,primary,0.13,16.9,5.2,29.9,271.7
2026-08-27T19:30:00Z,secondary,0.27,18.1,3.0,58.2,145.5
2026-08-27T19:35:00Z,primary,0.29,15.5,4.6,107.6,62.6
2026-08-27T19:35:00Z,secondary,0.01,24.0,2.0,101.4,145.3
2026-08-27T19:40:00Z,primary,0.09,8.2,3.1,80.0,54.1
2026-08-27T19:40:00Z,secondary,0.0,12.9,5.4,95.0,106.7
2026-08-27T19:45:00Z,primary,0.16,15.1,4.5,48.5,132.3
2026-08-27T19:45:00Z,secondary,0.2,12.0,3.1,94.8,171.2
2026-08-27T19:50:00Z,primary,0.02,13.9,3.9,43.2,140.8
2026-08-27T19:50:00Z,secondary,0.22,14.2,1.9,107.5,57.0
2026-08-27T19:55:00Z,primary,0.36,9.6,3.8,74.5,146.5
2026-08-27T19:55:00Z,secondary,0.25,23.0,2.6,26.0,92.0
2026-08-27T20:00:00Z,primary,0.35,18.2,4.8,58.9,124.2
2026-08-27T20:00:00Z,secondary,0.28,17.7,5.6,36.1,129.2
2026-08-27T20:05:00Z,primary,0.28,23.4,3.3,98.8,68.5
2026-08-27T20:05:00Z,secondary,0.26,13.6,4.5,49.7,88.6
2026-08-27T20:10:00Z,primary,0.11,20.3,4.6,111.3,147.6
2026-08-27T20:10:00Z,secondary,0.03,21.7,2.3,91.8,167.1
2026-08-27T20:15:00Z,primary,0.18,8.5,2.1,94.8,159.5
2026-08-27T20:15:00Z,secondary,0.35,21.7,3.7,118.3,40.6
2026-08-27T20:20:00Z,primary,0.16,17.1,1.3,107.1,78.9
2026-08-27T20:20:00Z,secondary,0.23,12.6,2.9,66.5,115.3
2026-08-27T20:25:00Z,primary,0.07,19.3,4.1,28.1,293.0
2026-08-27T20:25:00Z,secondary,0.04,11.8,2.4,56.4,167.5
2026-08-27T20:30:00Z,primary,0.36,9.7,3.9,82.4,107.0
2026-08-27T20:30:00Z,secondary,0.14,15.6,5.4,97.7,164.7
2026-08-27T20:35:00Z,primary,0.03,14.1,5.1,63.4,141.6
2026-08-27T20:35:00Z,secondary,0.26,8.7,4.2,88.6,69.3
2026-08-27T20:40:00Z,primary,0.17,22.6,2.3,73.0,129.9
2026-08-27T20:40:00Z,secondary,0.22,14.6,2.7,112.5,220.1
2026-08-27T20:45:00Z,primary,0.4,13.7,3.3,56.6,265.4
2026-08-27T20:45:00Z,secondary,0.15,19.6,1.9,74.2,110.1
2026-08-27T20:50:00Z,primary,0.37,14.2,5.8,76.7,128.7
2026-08-27T20:50:00Z,secondary,0.22,23.8,4.5,102.4,187.3
2026-08-27T20:55:00Z,primary,0.25,10.4,5.2,84.0,208.6
2026-08-27T20:55:00Z,secondary,0.12,21.0,3.6,52.0,297.9
2026-08-27T21:00:00Z,primary,0.31,19.5,5.2,89.6,140.0
2026-08-27T21:00:00Z,secondary,0.38,23.4,4.4,63.5,170.2
2026-08-27T21:05:00Z,primary,0.02,23.1,5.2,79.5,161.2
2026-08-27T21:05:00Z,secondary,0.32,8.4,3.0,45.1,198.1
2026-08-27T21:10:00Z,primary,0.14,18.3,5.5,61.1,69.9
2026-08-27T21:10:00Z,secondary,0.01,22.2,3.3,64.1,47.8
2026-08-27T21:15:00Z,primary,0.04,8.0,5.5,24.7,123.7
2026-08-27T21:15:00Z,secondary,0.19,17.7,2.1,84.6,206.2
2026-08-27T21:20:00Z,primary,0.39,9.6,2.5,30.3,115.3
2026-08-27T21:20:00Z,secondary,0.09,8.5,5.0,47.5,233.7
2026-08-27T21:25:00Z,primary,0.33,21.5,1.1,78.7,261.3
2026-08-27T21:25:00Z,secondary,0.25,18.3,3.1,102.3,178.7
2026-08-27T21:30:00Z,primary,0.14,16.4,3.4,38.7,214.9
2026-08-27T21:30:00Z,secondary,0.33,19.1,1.1,60.5,239.2
2026-08-27T21:35:00Z,primary,0.05,16.6,4.4,73.4,125.9
2026-08-27T21:35:00Z,secondary,0.01,20.0,1.8,80.1,176.3
2026-08-27T21:40:00Z,primary,0.29,9.9,5.9,94.8,266.9
2026-08-27T21:40:00Z,secondary,0.07,20.2,2.9,90.0,221.6
2026-08-27T21:45:00Z,primary,0.16,24.1,3.2,66.7,225.9
2026-08-27T21:45:00Z,secondary,0.06,23.2,2.7,108.7,77.7
2026-08-27T21:50:00Z,primary,0.05,18.0,2.2,64.0,92.1
2026-08-27T21:50:00Z,secondary,0.29,20.5,4.4,33.4,52.3
2026-08-27T21:55:00Z,primary,0.23,9.4,4.6,74.7,282.4
2026-08-27T21:55:00Z,secondary,0.33,19.1,5.1,70.8,115.6
2026-08-27T22:00:00Z,primary,0.02,20.0,4.3,83.2,173.1
2026-08-27T22:00:00Z,secondary,0.18,23.6,2.9,34.0,287.3
2026-08-27T22:05:00Z,primary,0.3,23.2,5.9,63.7,80.4
2026-08-27T22:05:00Z,secondary,0.2,16.3,2.9,98.6,105.0
2026-08-27T22:10:00Z,primary,0.39,11.6,2.4,103.0,100.8
2026-08-27T22:10:00Z,secondary,0.29,12.7,3.0,67.0,104.1
2026-08-27T22:15:00Z,primary,0.33,24.0,5.6,35.9,46.7
2026-08-27T22:15:00Z,secondary,0.18,20.6,3.7,116.1,296.8
2026-08-27T22:20:00Z,primary,0.27,12.4,3.0,26.5,142.4
2026-08-27T22:20:00Z,secondary,0.3,13.4,1.9,73.9,273.0
2026-08-27T22:25:00Z,primary,0.26,9.9,3.2,42.9,251.1
2026-08-27T22:25:00Z,secondary,0.17,15.5,5.4,49.7,156.7
2026-08-27T22:30:00Z,primary,0.39,13.2,3.7,84.8,127.1
2026-08-27T22:30:00Z,secondary,0.25,15.2,5.2,75.7,228.9
2026-08-27T22:35:00Z,primary,0.23,19.9,2.9,34.8,134.5
2026-08-27T22:35:00Z,secondary,0.13,8.2,4.8,72.5,164.8
2026-08-27T22:40:00Z,primary,0.28,9.1,1.6,91.7,50.6
2026-08-27T22:40:00Z,secondary,0.35,16.6,5.8,105.9,146.1
2026-08-27T22:45:00Z,primary,0.14,15.4,4.8,66.2,227.2
2026-08-27T22:45:00Z,secondary,0.4,20.7,3.6,94.2,168.4
2026-08-27T22:50:00Z,primary,0.23,15.1,5.7,118.7,187.7
2026-08-27T22:50:00Z,secondary,0.22,9.8,3.8,112.9,103.0
2026-08-27T22:55:00Z,primary,0.31,12.3,4.6,48.2,194.8
2026-08-27T22:55:00Z,secondary,0.31,8.5,5.2,72.4,103.5
2026-08-27T23:00:00Z,primary,0.12,17.4,4.7,37.8,58.2
2026-08-27T23:00:00Z,secondary,0.09,18.8,3.0,96.3,229.0
2026-08-27T23:05:00Z,primary,0.15,18.0,1.7,80.9,208.3
2026-08-27T23:05:00Z,secondary,0.09,19.3,1.7,117.2,182.4
2026-08-27T23:10:00Z,primary,0.37,19.4,2.1,93.2,199.8
2026-08-27T23:10:00Z,secondary,0.15,19.8,4.8,88.0,96.7
2026-08-27T23:15:00Z,primary,0.39,23.5,3.2,112.7,298.3
2026-08-27T23:15:00Z,secondary,0.14,11.2,2.2,69.0,77.6
2026-08-27T23:20:00Z,primary,0.09,20.4,1.1,81.2,146.1
2026-08-27T23:20:00Z,secondary,0.28,12.4,3.4,41.3,44.1
2026-08-27T23:25:00Z,primary,0.35,14.2,2.5,113.5,136.2
2026-08-27T23:25:00Z,secondary,0.22,10.4,3.1,107.5,254.4
2026-08-27T23:30:00Z,primary,0.33,23.6,2.2,25.2,73.8
2026-08-27T23:30:00Z,secondary,0.26,17.3,2.8,91.2,97.2
