ts,link,packet_loss_pct,latency_ms,jitter_ms,upstream_mbps,downstream_mbps
2026-08-27T17:00:00Z,WAN1,0.35,24.3,5.1,45.9,136.8
2026-08-27T17:05:00Z,WAN1,0.28,13.9,4.7,111.7,269.1
2026-08-27T17:10:00Z,WAN1,0.32,19.6,3.6,81.0,269.7
2026-08-27T17:15:00Z,WAN1,0.27,24.9,4.0,60.8,248.7
2026-08-27T17:20:00Z,WAN1,0.19,16.0,2.5,32.9,128.7
2026-08-27T17:25:00Z,WAN1,0.15,9.4,3.1,103.5,225.9
2026-08-27T17:30:00Z,WAN1,0.38,11.5,1.2,37.3,104.9
2026-08-27T17:35:00Z,WAN1,0.07,11.2,2.5,67.5,65.3
2026-08-27T17:40:00Z,WAN1,0.36,13.3,1.3,76.9,111.9
2026-08-27T17:45:00Z,WAN1,0.1,17.2,2.5,59.4,133.9
2026-08-27T17:50:00Z,WAN1,0.4,17.8,4.4,78.8,211.8
2026-08-27T17:55:00Z,WAN1,0.3,8.2,3.8,63.8,118.1
2026-08-27T18:00:00Z,WAN1,0.07,13.2,3.0,42.8,127.0
2026-08-27T18:05:00Z,WAN1,0.39,18.0,5.9,77.4,163.2
2026-08-27T18:10:00Z,WAN1,0.09,8.8,5.5,20.4,237.6
2026-08-27T18:15:00Z,WAN1,0.32,13.9,2.3,55.7,150.7
2026-08-27T18:20:00Z,WAN1,0.09,18.0,4.5,46.9,219.7
2026-08-27T18:25:00Z,WAN1,0.06,12.7,4.6,93.5,133.6
2026-08-27T18:30:00Z,WAN1,0.16,23.0,4.5,68.7,263.1
2026-08-27T18:35:00Z,WAN1,0.3,10.6,3.3,118.3,49.7
2026-08-27T18:40:00Z,WAN1,0.37,23.8,1.7,38.2,112.6
2026-08-27T18:45:00Z,WAN1,0.29,10.4,4.5,42.3,242.8
2026-08-27T18:50:00Z,WAN1,0.08,10.5,5.0,20.0,160.0
2026-08-27T18:55:00Z,WAN1,0.17,15.4,1.3,42.6,193.7
2026-08-27T19:00:00Z,WAN1,0.13,24.7,3.9,28.6,145.7
2026-08-27T19:05:00Z,WAN1,0.15,11.9,2.6,58.4,221.6
2026-08-27T19:10:00Z,WAN1,0.02,19.2,2.3,77.9,217.7
2026-08-27T19:15:00Z,WAN1,0.13,23.9,1.5,38.8,221.4
2026-08-27T19:20:00Z,WAN1,0.04,22.3,4.0,89.7,219.3
2026-08-27T19:25:00Z,WAN1,0.09,17.9,4.0,97.3,280.1
2026-08-27T19:30:00Z,WAN1,0.21,24.4,2.9,89.9,74.5
2026-08-27T19:35:00Z,WAN1,0.29,12.7,5.1,42.9,115.3
2026-08-27T19:40:00Z,WAN1,0.06,20.6,4.1,42.2,64.0
2026-08-27T19:45:00Z,WAN1,0.15,10.6,5.8,72.6,252.1
2026-08-27T19:50:00Z,WAN1,0.01,21.2,3.8,48.4,86.6
2026-08-27T19:55:00Z,WAN1,0.06,20.4,4.5,114.7,255.1
2026-08-27T20:00:00Z,WAN1,0.04,22.7,4.4,94.5,172.1
2026-08-27T20:05:00Z,WAN1,0.1,18.7,1.3,68.0,55.0
2026-08-27T20:10:00Z,WAN1,0.12,12.6,4.0,22.8,143.2
2026-08-27T20:15:00Z,WAN1,0.02,15.1,5.2,104.6,190.0
2026-08-27T20:20:00Z,WAN1,0.16,21.6,1.5,101.4,89.4
2026-08-27T20:25:00Z,WAN1,0.09,23.5,3.9,43.5,145.1
2026-08-27T20:30:00Z,WAN1,0.21,14.9,4.7,89.6,109.4
2026-08-27T20:35:00Z,WAN1,0.39,21.3,1.9,104.1,184.8
2026-08-27T20:40:00Z,WAN1,0.24,9.0,3.3,34.0,85.1
2026-08-27T20:45:00Z,WAN1,0.31,22.5,4.0,119.5,59.1
2026-08-27T20:50:00Z,WAN1,0.26,10.0,3.3,96.3,93.2
2026-08-27T20:55:00Z,WAN1,0.36,9.2,5.1,86.1,72.6
2026-08-27T21:00:00Z,WAN1,0.3,19.3,5.3,96.8,74.7
2026-08-27T21:05:00Z,WAN1,0.28,12.2,3.2,92.4,162.3
2026-08-27T21:10:00Z,WAN1,0.28,20.9,2.8,54.4,47.9
2026-08-27T21:15:00Z,WAN1,0.03,10.4,3.3,120.0,254.3
2026-08-27T21:20:00Z,WAN1,0.34,19.6,5.5,70.6,112.0
2026-08-27T21:25:00Z,WAN1,0.35,10.7,3.2,90.6,110.5
2026-08-27T21:30:00Z,WAN1,0.16,19.1,5.9,25.8,191.7
2026-08-27T21:35:00Z,WAN1,0.09,14.1,5.8,91.2,127.6
2026-08-27T21:40:00Z,WAN1,0.23,22.2,3.1,109.7,169.2
2026-08-27T21:45:00Z,WAN1,0.0,14.6,3.5,61.9,176.9
2026-08-27T21:50:00Z,WAN1,0.38,18.1,1.2,39.0,60.5
2026-08-27T21:55:00Z,WAN1,0.04,11.8,2.6,78.5,58.0
2026-08-27T22:00:00Z,WAN1,0.11,8.5,1.2,73.2,295.2
2026-08-27T22:05:00Z,WAN1,0.27,18.1,1.9,74.2,259.3
2026-08-27T22:10:00Z,WAN1,0.1,10.8,1.2,65.7,129.0
2026-08-27T22:15:00Z,WAN1,0.38,22.0,3.8,61.7,185.4
2026-08-27T22:20:00Z,WAN1,0.39,20.8,1.4,106.5,84.9
2026-08-27T22:25:00Z,WAN1,0.05,8.8,4.0,99.5,204.3
2026-08-27T22:30:00Z,WAN1,0.3,23.3,3.0,31.5,234.9
2026-08-27T22:35:00Z,WAN1,0.27,16.1,2.6,71.5,181.3
2026-08-27T22:40:00Z,WAN1,0.36,24.1,4.7,35.2,176.6
2026-08-27T22:45:00Z,WAN1,0.07,10.9,1.6,38.6,143.0
2026-08-27T22:50:00Z,WAN1,0.33,24.1,4.0,68.2,155.9
2026-08-27T22:55:00Z,WAN1,0.1,10.1,1.9,20.2,135.9
2026-08-27T23:00:00Z,WAN1,0.25,12.8,3.0,98.1,195.7
2026-08-27T23:05:00Z,WAN1,0.05,12.1,3.3,21.8,174.2
2026-08-27T23:10:00Z,WAN1,0.05,22.6,1.8,52.6,137.0
2026-08-27T23:15:00Z,WAN1,0.22,15.2,1.4,105.7,207.4
2026-08-27T23:20:00Z,WAN1,0.1,15.1,4.5,41.0,267.5
2026-08-27T23:25:00Z,WAN1,0.1,11.5,5.3,52.3,63.4
2026-08-27T23:30:00Z,WAN1,0.34,23.6,4.0,90.0,60.0
2026-08-27T23:35:00Z,WAN1,0.08,10.7,4.8,80.5,57.5
2026-08-27T23:40:00Z,WAN1,0.14,13.0,2.2,73.2,98.8
2026-08-27T23:45:00Z,WAN1,0.06,17.6,5.3,35.2,45.7
2026-08-27T23:50:00Z,WAN1,0.03,13.1,3.8,70.2,212.3
2026-08-27T23:55:00Z,WAN1,0.34,24.8,1.4,91.3,236.3
2026-08-28T00:00:00Z,WAN1,0.35,23.5,1.9,46.5,90.8
2026-08-28T00:05:00Z,WAN1,0.3,11.0,1.5,118.2,118.4
2026-08-28T00:10:00Z,WAN1,0.17,8.7,3.9,34.2,179.1
2026-08-28T00:15:00Z,WAN1,0.09,14.8,2.5,78.6,145.5
2026-08-28T00:20:00Z,WAN1,0.36,17.1,3.6,35.9,262.8
2026-08-28T00:25:00Z,WAN1,0.09,24.9,1.3,64.3,62.7
2026-08-28T00:30:00Z,WAN1,0.11,14.5,1.2,20.9,166.8
2026-08-28T00:35:00Z,WAN1,0.03,15.8,2.2,23.0,58.3
2026-08-28T00:40:00Z,WAN1,0.27,20.2,2.1,98.6,69.4
2026-08-28T00:45:00Z,WAN1,0.0,22.7,4.3,42.7,246.6
2026-08-28T00:50:00Z,WAN1,0.11,22.2,5.3,86.2,175.1
2026-08-28T00:55:00Z,WAN1,0.13,19.0,5.3,110.5,77.6
2026-08-28T01:00:00Z,WAN1,0.28,12.1,1.9,91.1,89.3
2026-08-28T01:05:00Z,WAN1,0.26,9.5,1.9,91.3,167.6
2026-08-28T01:10:00Z,WAN1,0.18,11.0,5.1,102.2,207.2
2026-08-28T01:15:00Z,WAN1,0.36,10.4,4.4,26.0,77.5
2026-08-28T01:20:00Z,WAN1,0.06,15.4,5.8,76.4,164.5
2026-08-28T01:25:00Z,WAN1,0.12,24.5,5.4,88.3,40.3
2026-08-28T01:30:00Z,WAN1,0.07,14.3,2.2,100.0,166.3
2026-08-28T01:35:00Z,WAN1,0.21,9.3,2.5,67.1,214.6
2026-08-28T01:40:00Z,WAN1,0.0,12.6,4.6,108.8,113.1
2026-08-28T01:45:00Z,WAN1,0.09,16.4,3.4,35.0,167.8
2026-08-28T01:50:00Z,WAN1,0.17,20.6,2.5,118.7,231.8
2026-08-28T01:55:00Z,WAN1,0.09,20.4,4.8,85.8,273.6
2026-08-28T02:00:00Z,WAN1,0.1,14.3,1.9,35.4,203.6
2026-08-28T02:05:00Z,WAN1,0.03,21.3,2.7,90.6,296.0
2026-08-28T02:10:00Z,WAN1,0.21,22.7,5.2,106.8,172.9
2026-08-28T02:15:00Z,WAN1,0.21,20.7,3.9,43.6,266.0
2026-08-28T02:20:00Z,WAN1,0.23,19.4,4.2,91.4,166.8
2026-08-28T02:25:00Z,WAN1,0.12,9.9,2.9,73.6,292.2
2026-08-28T02:30:00Z,WAN1,0.0,13.3,5.8,91.0,270.9
2026-08-28T02:35:00Z,WAN1,0.07,14.6,3.4,108.3,196.4
2026-08-28T02:40:00Z,WAN1,0.22,24.4,3.4,108.4,200.7
2026-08-28T02:45:00Z,WAN1,0.21,20.3,3.8,51.3,206.0
2026-08-28T02:50:00Z,WAN1,0.24,14.2,2.2,48.9,119.1
2026-08-28T02:55:00Z,WAN1,0.22,16.3,3.7,87.9,41.5
2026-08-28T03:00:00Z,WAN1,0.31,22.0,2.4,97.4,215.6
2026-08-28T03:05:00Z,WAN1,0.35,24.9,5.6,52.2,250.6
2026-08-28T03:10:00Z,WAN1,0.02,24.1,3.3,105.4,85.3
2026-08-28T03:15:00Z,WAN1,0.39,21.3,2.0,32.6,283.1
2026-08-28T03:20:00Z,WAN1,0.27,19.9,4.2,51.1,54.1
2026-08-28T03:25:00Z,WAN1,0.37,24.2,4.8,60.0,240.7
2026-08-28T03:30:00Z,WAN1,0.01,8.0,2.1,62.6,280.8
2026-08-28T03:35:00Z,WAN1,0.13,10.2,5.4,44.7,277.8
2026-08-28T03:40:00Z,WAN1,0.21,18.5,3.8,59.6,132.0
2026-08-28T03:45:00Z,WAN1,0.35,14.6,1.8,42.5,287.6
2026-08-28T03:50:00Z,WAN1,0.12,15.1,2.0,116.2,123.8
2026-08-28T03:55:00Z,WAN1,0.39,21.9,5.5,87.3,121.4
2026-08-28T04:00:00Z,WAN1,0.2,17.6,2.4,104.5,206.4
2026-08-28T04:05:00Z,WAN1,0.39,8.5,5.2,107.4,219.1
2026-08-28T04:10:00Z,WAN1,0.13,17.1,4.7,41.5,188.4
2026-08-28T04:15:00Z,WAN1,0.18,9.5,2.6,114.0,280.3
2026-08-28T04:20:00Z,WAN1,0.38,17.6,4.6,103.6,66.6
2026-08-28T04:25:00Z,WAN1,0.24,17.9,3.8,54.4,52.8
2026-08-28T04:30:00Z,WAN1,0.22,8.4,5.2,36.0,291.3
2026-08-28T04:35:00Z,WAN1,0.34,11.3,4.1,108.5,42.9
2026-08-28T04:40:00Z,WAN1,0.12,12.4,5.6,106.0,172.5
2026-08-28T04:45:00Z,WAN1,0.09,19.0,4.0,96.4,247.0
2026-08-28T04:50:00Z,WAN1,0.15,11.0,4.0,39.1,69.1
2026-08-28T04:55:00Z,WAN1,0.24,8.4,5.8,119.6,257.4
2026-08-28T05:00:00Z,WAN1,0.06,12.8,2.5,44.5,197.5
2026-08-28T05:05:00Z,WAN1,0.18,10.1,5.6,96.8,197.1
2026-08-28T05:10:00Z,WAN1,0.19,12.2,3.8,50.3,115.0
2026-08-28T05:15:00Z,WAN1,0.19,9.8,4.2,110.6,262.6
2026-08-28T05:20:00Z,WAN1,0.13,23.9,2.4,58.1,75.9
2026-08-28T05:25:00Z,WAN1,0.32,15.8,4.0,96.1,107.4
2026-08-28T05:30:00Z,WAN1,0.06,23.9,1.6,93.7,298.9
2026-08-28T05:35:00Z,WAN1,0.15,23.5,3.1,72.2,266.9
2026-08-28T05:40:00Z,WAN1,0.17,14.7,4.8,104.5,90.8
2026-08-28T05:45:00Z,WAN1,0.15,23.7,3.7,86.7,183.2
2026-08-28T05:50:00Z,WAN1,0.15,19.5,3.4,117.8,149.3
