ts,link,packet_loss_pct,latency_ms,jitter_ms,upstream_mbps,downstream_mbps
2026-08-27T17:00:00Z,primary,0.1,21.3,2.4,100.4,146.0
2026-08-27T17:00:00Z,secondary,0.19,23.4,1.3,114.6,51.3
2026-08-27T17:05:00Z,primary,0.05,10.0,3.5,79.8,259.7
2026-08-27T17:05:00Z,secondary,0.2,10.3,2.1,20.7,136.3
2026-08-27T17:10:00Z,primary,0.24,15.5,2.7,69.5,55.9
2026-08-27T17:10:00Z,secondary,0.21,13.5,3.6,57.4,242.2
2026-08-27T17:15:00Z,primary,0.18,9.3,2.9,82.7,88.3
2026-08-27T17:15:00Z,secondary,0.25,12.8,5.6,69.1,287.4
2026-08-27T17:20:00Z,primary,0.07,13.2,3.2,42.2,135.8
2026-08-27T17:20:00Z,secondary,0.12,21.3,2.5,103.0,253.9
2026-08-27T17:25:00Z,primary,0.14,11.7,3.9,113.5,62.5
2026-08-27T17:25:00Z,secondary,0.35,16.6,3.3,43.5,295.9
2026-08-27T17:30:00Z,primary,0.09,11.8,5.1,34.9,212.3
2026-08-27T17:30:00Z,secondary,0.0,16.6,1.2,84.4,167.9
2026-08-27T17:35:00Z,primary,0.08,11.5,1.7,117.6,171.2
2026-08-27T17:35:00Z,secondary,0.02,10.8,2.0,82.2,92.5
2026-08-27T17:40:00Z,primary,0.0,24.7,3.8,98.2,42.2
2026-08-27T17:40:00Z,secondary,0.05,18.1,3.6,112.0,291.9
2026-08-27T17:45:00Z,primary,0.01,16.0,1.1,79.7,290.8
2026-08-27T17:45:00Z,secondary,0.14,13.0,3.5,86.1,261.3
2026-08-27T17:50:00Z,primary,0.03,11.1,3.0,40.7,234.8
2026-08-27T17:50:00Z,secondary,0.15,13.1,2.6,51.2,291.7
2026-08-27T17:55:00Z,primary,0.29,15.9,1.1,76.2,97.0
2026-08-27T17:55:00Z,secondary,0.32,21.7,1.0,21.1,261.3
2026-08-27T18:00:00Z,primary,0.21,11.0,1.9,85.5,203.6
2026-08-27T18:00:00Z,secondary,0.13,10.8,1.9,87.2,67.8
2026-08-27T18:05:00Z,primary,0.17,20.8,4.7,89.7,42.9
2026-08-27T18:05:00Z,secondary,0.14,14.9,4.1,28.4,193.4
2026-08-27T18:10:00Z,primary,0.39,24.4,3.2,62.4,92.8
2026-08-27T18:10:00Z,secondary,0.19,20.5,2.9,54.7,222.0
2026-08-27T18:15:00Z,primary,0.31,8.0,5.5,74.7,252.0
2026-08-27T18:15:00Z,secondary,0.3,21.0,1.6,32.7,173.3
2026-08-27T18:20:00Z,primary,0.09,8.1,3.7,98.9,96.0
2026-08-27T18:20:00Z,secondary,0.38,10.1,5.7,93.5,119.7
2026-08-27T18:25:00Z,primary,0.21,16.9,2.9,96.9,225.0
2026-08-27T18:25:00Z,secondary,0.31,13.8,5.3,27.4,126.6
2026-08-27T18:30:00Z,primary,0.25,16.2,1.5,96.5,250.6
2026-08-27T18:30:00Z,secondary,0.25,11.2,5.1,89.7,258.1
2026-08-27T18:35:00Z,primary,0.21,16.4,3.3,86.9,124.9
2026-08-27T18:35:00Z,secondary,0.07,15.9,1.6,39.4,248.6
2026-08-27T18:40:00Z,primary,0.01,22.1,4.4,109.2,218.5
2026-08-27T18:40:00Z,secondary,0.23,11.1,1.7,105.6,254.7
2026-08-27T18:45:00Z,primary,0.08,24.4,4.3,98.4,238.6
2026-08-27T18:45:00Z,secondary,0.13,14.8,2.3,36.0,188.7
2026-08-27T18:50:00Z,primary,0.15,22.0,2.6,30.6,50.4
2026-08-27T18:50:00Z,secondary,0.2,24.6,5.4,85.6,239.6
2026-08-27T18:55:00Z,primary,0.01,21.2,4.0,42.0,48.6
2026-08-27T18:55:00Z,secondary,0.27,9.2,3.5,22.8,204.4
2026-08-27T19:00:00Z,primary,0.01,24.2,4.8,25.3,42.5
2026-08-27T19:00:00Z,secondary,0.38,22.1,4.9,67.8,250.3
2026-08-27T19:05:00Z,primary,0.3,22.0,2.4,28.3,162.7
2026-08-27T19:05:00Z,secondary,0.24,23.4,3.7,42.3,47.1
2026-08-27T19:10:00Z,primary,0.07,24.1,1.0,85.2,283.0
2026-08-27T19:10:00Z,secondary,0.2,22.7,4.1,60.6,138.8
2026-08-27T19:15:00Z,primary,0.02,11.6,1.3,88.8,207.9
2026-08-27T19:15:00Z,secondary,0.0,15.3,1.2,80.4,122.8
2026-08-27T19:20:00Z,primary,0.24,10.7,5.6,86.1,233.9
2026-08-27T19:20:00Z,secondary,0.33,15.4,1.3,77.5,195.3
2026-08-27T19:25:00Z,primary,0.3,17.5,3.6,39.9,87.4
2026-08-27T19:25:00Z,secondary,0.04,13.9,4.7,26.3,155.3
2026-08-27T19:30:00Z,primary,0.24,9.6,1.5,118.5,240.3
2026-08-27T19:30:00Z,secondary,0.05,24.7,3.2,40.0,267.4
2026-08-27T19:35:00Z,primary,0.16,12.0,3.6,117.1,104.4
2026-08-27T19:35:00Z,secondary,0.24,17.1,1.1,30.3,119.9
2026-08-27T19:40:00Z,primary,0.3,19.9,1.5,82.3,249.2
2026-08-27T19:40:00Z,secondary,0.07,16.6,3.9,79.5,95.5
2026-08-27T19:45:00Z,primary,0.28,17.6,5.8,41.3,95.8
2026-08-27T19:45:00Z,secondary,0.05,19.3,3.1,74.2,217.2
2026-08-27T19:50:00Z,primary,0.06,18.9,1.6,89.4,263.6
2026-08-27T19:50:00Z,secondary,0.07,18.0,1.7,92.5,148.8
2026-08-27T19:55:00Z,primary,0.07,13.8,4.5,101.4,115.2
2026-08-27T19:55:00Z,secondary,0.27,14.5,4.2,71.4,94.3
2026-08-27T20:00:00Z,primary,0.06,8.2,5.7,45.9,214.9
2026-08-27T20:00:00Z,secondary,0.35,14.6,4.9,43.3,212.6
2026-08-27T20:05:00Z,primary,0.24,17.0,5.1,29.5,141.8
2026-08-27T20:05:00Z,secondary,0.29,19.6,1.5,57.6,47.9
2026-08-27T20:10:00Z,primary,0.2,8.6,5.6,82.9,260.8
2026-08-27T20:10:00Z,secondary,0.03,15.0,1.8,59.6,191.3
2026-08-27T20:15:00Z,primary,0.33,24.6,2.7,99.8,256.2
2026-08-27T20:15:00Z,secondary,0.37,12.2,4.9,26.3,192.4
2026-08-27T20:20:00Z,primary,0.37,12.3,2.8,79.7,130.0
2026-08-27T20:20:00Z,secondary,0.26,9.9,1.5,26.3,90.7
2026-08-27T20:25:00Z,primary,0.22,12.0,2.8,109.2,228.0
2026-08-27T20:25:00Z,secondary,0.37,23.6,2.5,37.0,188.9
2026-08-27T20:30:00Z,primary,0.32,11.0,2.9,28.1,254.4
2026-08-27T20:30:00Z,secondary,0.12,15.6,4.5,25.1,153.1
2026-08-27T20:35:00Z,primary,0.13,23.1,1.4,86.5,183.2
2026-08-27T20:35:00Z,secondary,0.1,22.3,5.7,54.3,293.0
2026-08-27T20:40:00Z,primary,0.23,19.8,3.1,41.7,50.1
2026-08-27T20:40:00Z,secondary,0.26,15.7,3.3,66.3,259.5
2026-08-27T20:45:00Z,primary,0.07,22.4,3.5,56.6,141.9
2026-08-27T20:45:00Z,secondary,0.31,17.2,3.0,44.4,160.3
2026-08-27T20:50:00Z,primary,0.23,14.7,3.0,71.6,165.8
2026-08-27T20:50:00Z,secondary,0.28,12.8,2.8,45.8,58.8
2026-08-27T20:55:00Z,primary,0.31,14.2,1.5,109.9,105.1
2026-08-27T20:55:00Z,secondary,0.05,18.8,5.6,66.0,68.7
