ts,link,packet_loss_pct,latency_ms,jitter_ms,upstream_mbps,downstream_mbps
2026-08-27T17:00:00Z,WAN1,0.3,18.9,2.5,119.4,96.3
2026-08-27T17:00:00Z,WAN2,0.23,10.7,5.3,1.5,2.5
2026-08-27T17:05:00Z,WAN1,0.11,13.6,3.4,109.1,82.0
2026-08-27T17:05:00Z,WAN2,0.27,18.2,3.3,0.4,2.7
2026-08-27T17:10:00Z,WAN1,0.14,21.3,5.3,38.2,264.6
2026-08-27T17:10:00Z,WAN2,0.4,13.1,1.1,0.0,2.7
2026-08-27T17:15:00Z,WAN1,0.06,20.5,1.5,36.9,217.5
2026-08-27T17:15:00Z,WAN2,0.04,13.8,5.6,2.0,0.1
2026-08-27T17:20:00Z,WAN1,0.09,21.5,4.4,23.8,171.2
2026-08-27T17:20:00Z,WAN2,0.09,15.3,1.5,0.6,2.6
2026-08-27T17:25:00Z,WAN1,0.05,16.3,1.7,62.8,86.5
2026-08-27T17:25:00Z,WAN2,0.27,10.5,4.7,0.7,1.5
2026-08-27T17:30:00Z,WAN1,0.37,13.9,2.1,116.8,269.6
2026-08-27T17:30:00Z,WAN2,0.29,12.6,1.9,0.1,1.5
2026-08-27T17:35:00Z,WAN1,0.16,17.5,2.8,21.1,218.9
2026-08-27T17:35:00Z,WAN2,0.26,17.2,3.7,1.7,2.2
2026-08-27T17:40:00Z,WAN1,0.16,13.4,3.1,117.3,140.6
2026-08-27T17:40:00Z,WAN2,0.15,15.0,1.7,1.2,2.8
2026-08-27T17:45:00Z,WAN1,0.1,18.4,2.9,44.1,91.6
2026-08-27T17:45:00Z,WAN2,0.05,22.3,4.9,1.4,1.0
2026-08-27T17:50:00Z,WAN1,0.26,17.3,2.6,117.2,40.2
2026-08-27T17:50:00Z,WAN2,0.3,22.5,3.6,0.5,1.9
2026-08-27T17:55:00Z,WAN1,30.32,14.4,4.6,59.4,176.8
2026-08-27T17:55:00Z,WAN2,0.27,13.5,4.1,1.2,0.8
2026-08-27T18:00:00Z,WAN1,20.53,16.0,4.6,72.2,163.9
2026-08-27T18:00:00Z,WAN2,0.06,23.8,3.6,1.6,0.7
2026-08-27T18:05:00Z,WAN1,0.07,22.0,3.3,84.1,255.1
2026-08-27T18:05:00Z,WAN2,0.36,22.8,1.2,1.6,0.4
2026-08-27T18:10:00Z,WAN1,0.06,12.3,1.5,55.7,248.8
2026-08-27T18:10:00Z,WAN2,0.21,15.7,1.4,1.4,1.3
2026-08-27T18:15:00Z,WAN1,0.19,21.6,4.8,35.0,216.8
2026-08-27T18:15:00Z,WAN2,0.15,16.9,2.2,0.8,0.1
2026-08-27T18:20:00Z,WAN1,0.08,17.7,1.3,37.8,226.7
2026-08-27T18:20:00Z,WAN2,0.11,13.5,2.2,1.3,2.6
2026-08-27T18:25:00Z,WAN1,0.08,15.2,5.0,81.8,136.6
2026-08-27T18:25:00Z,WAN2,0.02,15.5,2.8,0.8,1.9
2026-08-27T18:30:00Z,WAN1,0.32,14.0,2.9,77.9,280.5
2026-08-27T18:30:00Z,WAN2,0.08,24.5,4.6,0.7,0.2
2026-08-27T18:35:00Z,WAN1,0.3,14.4,3.6,69.7,274.3
2026-08-27T18:35:00Z,WAN2,0.3,8.4,4.0,1.7,1.2
2026-08-27T18:40:00Z,WAN1,0.19,23.1,3.2,69.1,173.1
2026-08-27T18:40:00Z,WAN2,0.33,19.4,4.7,1.4,1.7
2026-08-27T18:45:00Z,WAN1,0.31,21.1,1.6,42.1,60.1
2026-08-27T18:45:00Z,WAN2,0.33,9.7,1.4,0.1,2.0
2026-08-27T18:50:00Z,WAN1,0.28,16.2,1.3,89.1,148.7
2026-08-27T18:50:00Z,WAN2,0.23,25.0,5.1,0.7,1.6
2026-08-27T18:55:00Z,WAN1,0.0,24.8,2.4,46.2,121.4
2026-08-27T18:55:00Z,WAN2,0.1,22.6,3.8,0.1,0.9
2026-08-27T19:00:00Z,WAN1,0.35,21.6,5.3,45.7,92.5
2026-08-27T19:00:00Z,WAN2,0.02,17.1,2.9,1.2,1.1
2026-08-27T19:05:00Z,WAN1,0.32,11.4,5.6,75.6,53.3
2026-08-27T19:05:00Z,WAN2,0.13,17.1,3.0,0.5,2.4
2026-08-27T19:10:00Z,WAN1,0.12,20.1,5.0,79.2,158.2
2026-08-27T19:10:00Z,WAN2,0.37,15.6,5.4,1.3,0.1
2026-08-27T19:15:00Z,WAN1,0.35,9.2,4.0,38.0,279.8
2026-08-27T19:15:00Z,WAN2,0.22,21.6,3.5,0.6,0.6
2026-08-27T19:20:00Z,WAN1,0.34,10.5,5.6,40.7,66.2
2026-08-27T19:20:00Z,WAN2,0.04,21.3,5.8,0.5,2.7
2026-08-27T19:25:00Z,WAN1,0.27,10.6,1.3,89.6,50.9
2026-08-27T19:25:00Z,WAN2,0.33,13.0,2.2,1.1,0.5
2026-08-27T19:30:00Z,WAN1,0.36,13.5,5.2,35.2,247.8
2026-08-27T19:30:00Z,WAN2,0.39,14.7,1.2,0.4,1.6
