ts,link,packet_loss_pct,latency_ms,jitter_ms,upstream_mbps,downstream_mbps
2026-08-27T17:00:00Z,WAN1,0.32,12.5,2.1,109.5,280.6
2026-08-27T17:05:00Z,WAN1,0.16,15.3,3.3,59.3,118.0
2026-08-27T17:10:00Z,WAN1,0.38,8.5,1.1,103.3,202.5
2026-08-27T17:15:00Z,WAN1,0.23,19.8,1.5,21.0,118.2
2026-08-27T17:20:00Z,WAN1,0.0,21.5,4.3,68.2,144.9
2026-08-27T17:25:00Z,WAN1,0.05,22.7,1.6,96.7,226.3
2026-08-27T17:30:00Z,WAN1,0.17,18.9,2.8,28.0,155.8
2026-08-27T17:35:00Z,WAN1,0.25,12.4,5.6,104.4,278.9
2026-08-27T17:40:00Z,WAN1,0.38,22.8,2.1,90.8,220.1
2026-08-27T17:45:00Z,WAN1,0.26,15.5,2.4,30.3,240.0
2026-08-27T17:50:00Z,WAN1,0.25,14.7,5.7,76.3,236.0
2026-08-27T17:55:00Z,WAN1,0.15,15.5,3.2,112.4,293.6
2026-08-27T18:00:00Z,WAN1,0.13,16.5,2.5,59.4,221.7
2026-08-27T18:05:00Z,WAN1,0.19,20.8,4.5,52.7,116.5
2026-08-27T18:10:00Z,WAN1,0.21,18.2,2.3,115.1,164.9
2026-08-27T18:15:00Z,WAN1,0.35,19.3,1.4,72.7,299.8
2026-08-27T18:20:00Z,WAN1,0.31,8.0,5.8,83.3,205.4
2026-08-27T18:25:00Z,WAN1,0.32,18.1,4.1,79.3,241.2
2026-08-27T18:30:00Z,WAN1,0.33,8.4,3.8,48.4,190.9
2026-08-27T18:35:00Z,WAN1,0.11,17.0,2.2,45.5,109.5
2026-08-27T18:40:00Z,WAN1,0.28,15.7,2.9,106.4,199.1
2026-08-27T18:45:00Z,WAN1,0.11,20.5,5.9,23.1,221.4
2026-08-27T18:50:00Z,WAN1,0.38,12.7,4.5,27.5,241.2
2026-08-27T18:55:00Z,WAN1,0.39,22.8,2.5,71.8,212.6
2026-08-27T19:00:00Z,WAN1,0.04,19.3,1.1,86.2,53.7
2026-08-27T19:05:00Z,WAN1,0.12,16.4,3.5,52.0,89.5
2026-08-27T19:10:00Z,WAN1,0.2,11.4,1.5,63.9,157.4
2026-08-27T19:15:00Z,WAN1,0.18,13.2,1.7,29.2,193.6
2026-08-27T19:20:00Z,WAN1,0.14,24.0,6.0,24.8,259.0
2026-08-27T19:25:00Z,WAN1,0.19,23.3,2.0,94.8,137.1
