ts,link,packet_loss_pct,latency_ms,jitter_ms,upstream_mbps,downstream_mbps
2026-08-27T17:00:00Z,WAN1,0.28,12.3,2.2,43.0,202.6
2026-08-27T17:00:00Z,WAN2,0.16,16.8,2.2,95.7,289.4
2026-08-27T17:05:00Z,WAN1,0.06,13.2,1.7,70.4,190.6
2026-08-27T17:05:00Z,WAN2,0.22,23.2,4.4,26.1,118.5
2026-08-27T17:10:00Z,WAN1,0.34,14.7,3.8,79.7,43.8
2026-08-27T17:10:00Z,WAN2,0.05,14.8,3.7,26.3,254.9
2026-08-27T17:15:00Z,WAN1,0.12,18.4,4.2,109.4,277.7
2026-08-27T17:15:00Z,WAN2,0.08,17.8,5.9,57.6,239.3
2026-08-27T17:20:00Z,WAN1,0.25,24.4,3.3,46.5,287.5
2026-08-27T17:20:00Z,WAN2,0.04,22.6,5.9,53.2,132.1
2026-08-27T17:25:00Z,WAN1,0.27,18.6,4.7,71.4,153.0
2026-08-27T17:25:00Z,WAN2,0.32,24.1,2.5,60.6,248.9
2026-08-27T17:30:00Z,WAN1,0.0,14.8,1.2,39.3,217.9
2026-08-27T17:30:00Z,WAN2,0.33,14.9,5.5,70.3,246.0
2026-08-27T17:35:00Z,WAN1,0.27,13.7,6.0,108.7,188.9
2026-08-27T17:35:00Z,WAN2,0.33,18.6,2.6,103.5,115.6
2026-08-27T17:40:00Z,WAN1,0.23,23.4,4.6,89.4,249.3
2026-08-27T17:40:00Z,WAN2,0.13,19.6,4.9,100.0,262.6
2026-08-27T17:45:00Z,WAN1,0.36,22.3,3.3,98.1,116.5
2026-08-27T17:45:00Z,WAN2,0.18,24.0,4.2,64.3,72.3
2026-08-27T17:50:00Z,WAN1,0.23,21.3,2.4,61.2,255.0
2026-08-27T17:50:00Z,WAN2,0.12,8.8,4.1,64.9,92.4
2026-08-27T17:55:00Z,WAN1,0.12,15.9,4.8,97.8,101.4
2026-08-27T17:55:00Z,WAN2,0.37,24.8,1.8,57.8,173.6
2026-08-27T18:00:00Z,WAN1,0.03,24.7,3.8,86.4,174.4
2026-08-27T18:00:00Z,WAN2,0.02,9.8,2.6,46.5,116.3
2026-08-27T18:05:00Z,WAN1,0.34,10.5,1.4,93.7,273.0
2026-08-27T18:05:00Z,WAN2,0.35,11.6,3.0,50.8,108.1
2026-08-27T18:10:00Z,WAN1,0.07,21.1,3.2,116.4,106.6
2026-08-27T18:10:00Z,WAN2,0.06,23.7,5.7,51.8,122.0
2026-08-27T18:15:00Z,WAN1,0.18,17.1,2.4,43.4,100.9
2026-08-27T18:15:00Z,WAN2,0.36,20.8,4.2,71.2,209.5
2026-08-27T18:20:00Z,WAN1,0.39,23.2,2.4,117.4,264.2
2026-08-27T18:20:00Z,WAN2,0.14,22.8,3.1,111.0,232.5
2026-08-27T18:25:00Z,WAN1,0.16,17.7,1.0,99.4,188.2
2026-08-27T18:25:00Z,WAN2,0.18,14.5,2.8,45.8,134.1
2026-08-27T18:30:00Z,WAN1,0.21,11.9,5.4,66.2,163.6
2026-08-27T18:30:00Z,WAN2,0.13,15.5,5.1,117.7,123.1
2026-08-27T18:35:00Z,WAN1,0.23,12.4,3.7,48.9,191.5
