ts,link,packet_loss_pct,latency_ms,jitter_ms,upstream_mbps,downstream_mbps
2026-08-27T17:00:00Z,WAN1,0.27,15.1,1.7,36.8,130.6
2026-08-27T17:00:00Z,WAN2,0.2,19.1,5.3,89.1,184.5
2026-08-27T17:05:00Z,WAN1,0.21,18.4,1.3,24.4,181.4
2026-08-27T17:05:00Z,WAN2,0.17,22.7,2.2,54.8,105.5
2026-08-27T17:10:00Z,WAN1,0.26,21.6,1.5,58.6,216.9
2026-08-27T17:10:00Z,WAN2,0.3,21.1,1.8,92.1,157.2
2026-08-27T17:15:00Z,WAN1,0.35,11.3,5.2,111.6,198.1
2026-08-27T17:15:00Z,WAN2,0.07,13.9,2.8,108.2,84.8
2026-08-27T17:20:00Z,WAN1,0.17,14.3,3.7,92.8,47.9
2026-08-27T17:20:00Z,WAN2,0.09,9.4,3.5,84.7,244.3
2026-08-27T17:25:00Z,WAN1,0.29,10.8,6.0,21.6,90.6
2026-08-27T17:25:00Z,WAN2,0.25,19.0,3.0,88.1,157.4
2026-08-27T17:30:00Z,WAN1,0.13,13.3,3.1,30.8,225.7
2026-08-27T17:30:00Z,WAN2,0.07,17.9,5.6,101.3,252.6
2026-08-27T17:35:00Z,WAN1,0.07,21.7,1.1,42.6,111.5
2026-08-27T17:35:00Z,WAN2,0.27,24.7,2.1,69.9,114.6
2026-08-27T17:40:00Z,WAN1,0.29,8.2,5.5,50.0,86.3
2026-08-27T17:40:00Z,WAN2,0.33,20.4,4.9,107.9,158.0
2026-08-27T17:45:00Z,WAN1,0.17,21.5,3.5,44.4,199.6
2026-08-27T17:45:00Z,WAN2,0.18,21.0,5.4,99.3,57.9
2026-08-27T17:50:00Z,WAN1,0.22,15.6,1.2,48.8,41.8
2026-08-27T17:50:00Z,WAN2,0.28,11.6,1.9,106.6,109.8
2026-08-27T17:55:00Z,WAN1,0.27,19.3,4.2,27.7,96.3
2026-08-27T17:55:00Z,WAN2,0.33,14.6,2.5,69.6,49.0
2026-08-27T18:00:00Z,WAN1,0.28,21.1,5.8,51.6,219.4
2026-08-27T18:00:00Z,WAN2,0.38,22.6,3.3,115.5,181.1
2026-08-27T18:05:00Z,WAN1,0.23,17.8,1.9,59.2,171.0
2026-08-27T18:05:00Z,WAN2,0.31,17.5,2.7,117.1,60.4
2026-08-27T18:10:00Z,WAN1,0.07,13.9,5.9,66.7,144.2
2026-08-27T18:10:00Z,WAN2,0.33,11.9,5.0,27.6,194.4
2026-08-27T18:15:00Z,WAN1,0.38,18.3,2.2,41.3,249.4
2026-08-27T18:15:00Z,WAN2,0.11,23.8,3.1,30.0,229.6
2026-08-27T18:20:00Z,WAN1,0.3,19.4,1.1,57.0,167.5
2026-08-27T18:20:00Z,WAN2,0.37,9.6,3.2,55.1,202.7
2026-08-27T18:25:00Z,WAN1,0.18,13.4,3.4,74.4,50.6
2026-08-27T18:25:00Z,WAN2,0.13,12.3,2.4,55.7,111.7
2026-08-27T18:30:00Z,WAN1,0.15,19.6,2.2,115.3,60.3
2026-08-27T18:30:00Z,WAN2,0.12,20.3,4.3,50.6,113.8
2026-08-27T18:35:00Z,WAN1,0.29,14.4,5.0,110.8,79.4
2026-08-27T18:35:00Z,WAN2,0.27,12.0,3.8,109.5,205.1
2026-08-27T18:40:00Z,WAN1,0.35,13.8,2.4,74.2,133.6
2026-08-27T18:40:00Z,WAN2,0.21,12.3,2.0,80.9,69.2
2026-08-27T18:45:00Z,WAN1,0.09,9.5,4.4,35.8,111.2
2026-08-27T18:45:00Z,WAN2,0.34,16.9,3.3,52.8,174.3
2026-08-27T18:50:00Z,WAN1,0.31,14.1,1.7,38.4,222.2
2026-08-27T18:50:00Z,WAN2,0.19,23.8,2.1,91.4,141.3
2026-08-27T18:55:00Z,WAN1,0.11,20.2,2.6,42.1,156.7
2026-08-27T18:55:00Z,WAN2,0.17,9.4,5.9,59.9,134.3
2026-08-27T19:00:00Z,WAN1,0.05,10.5,1.9,27.1,182.6
2026-08-27T19:00:00Z,WAN2,0.26,22.5,2.3,100.4,234.4
2026-08-27T19:05:00Z,WAN1,0.02,11.4,2.0,107.1,234.1
2026-08-27T19:05:00Z,WAN2,0.03,12.1,1.8,82.8,151.6
2026-08-27T19:10:00Z,WAN1,0.38,22.2,2.4,47.2,170.4
2026-08-27T19:10:00Z,WAN2,0.16,21.5,2.0,106.7,193.1
2026-08-27T19:15:00Z,WAN1,0.16,24.4,2.7,97.1,290.5
2026-08-27T19:15:00Z,WAN2,0.36,24.7,3.2,97.4,256.9
2026-08-27T19:20:00Z,WAN1,0.12,15.7,5.6,98.2,119.4
2026-08-27T19:20:00Z,WAN2,0.31,10.0,3.0,77.3,119.8
2026-08-27T19:25:00Z,WAN1,0.0,17.8,4.1,86.2,83.2
2026-08-27T19:25:00Z,WAN2,0.03,8.8,3.7,23.7,93.0
2026-08-27T19:30:00Z,WAN1,0.2,14.4,4.4,33.4,174.2
2026-08-27T19:30:00Z,WAN2,0.17,11.3,5.5,113.2,290.8
2026-08-27T19:35:00Z,WAN1,0.1,8.4,4.5,110.1,130.6
2026-08-27T19:35:00Z,WAN2,0.12,21.7,3.8,79.2,224.8
2026-08-27T19:40:00Z,WAN1,0.21,21.9,3.8,93.8,42.8
2026-08-27T19:40:00Z,WAN2,0.19,23.4,3.4,89.2,178.1
2026-08-27T19:45:00Z,WAN1,0.37,9.3,2.4,36.7,266.3
2026-08-27T19:45:00Z,WAN2,0.39,11.3,2.4,44.7,197.4
2026-08-27T19:50:00Z,WAN1,0.28,12.3,5.1,65.2,169.3
2026-08-27T19:50:00Z,WAN2,0.15,15.8,1.2,23.9,291.6
2026-08-27T19:55:00Z,WAN1,0.12,14.0,5.9,51.0,64.1
2026-08-27T19:55:00Z,WAN2,0.35,14.8,4.2,49.8,72.9
2026-08-27T20:00:00Z,WAN1,0.09,21.0,3.7,86.3,229.8
2026-08-27T20:00:00Z,WAN2,0.23,19.6,2.0,38.4,153.7
2026-08-27T20:05:00Z,WAN1,0.34,11.8,4.9,102.7,231.2
2026-08-27T20:05:00Z,WAN2,0.04,10.2,5.0,41.9,46.0
2026-08-27T20:10:00Z,WAN1,0.23,19.8,5.1,91.4,195.2
2026-08-27T20:10:00Z,WAN2,0.14,23.8,2.3,65.3,69.0
2026-08-27T20:15:00Z,WAN1,0.23,19.7,3.6,57.5,51.7
2026-08-27T20:15:00Z,WAN2,0.25,8.7,4.8,81.8,264.2
2026-08-27T20:20:00Z,WAN1,0.26,20.9,2.4,114.1,192.4
2026-08-27T20:20:00Z,WAN2,0.22,14.5,5.2,83.2,184.0
2026-08-27T20:25:00Z,WAN1,0.25,21.4,5.9,39.7,289.9
2026-08-27T20:25:00Z,WAN2,0.11,15.4,4.7,101.3,128.9
2026-08-27T20:30:00Z,WAN1,0.12,17.0,3.4,60.2,118.1
2026-08-27T20:30:00Z,WAN2,0.0,23.8,2.7,111.4,203.0
2026-08-27T20:35:00Z,WAN1,0.04,11.0,2.9,39.7,67.2
2026-08-27T20:35:00Z,WAN2,0.31,16.4,1.8,71.6,216.9
2026-08-27T20:40:00Z,WAN1,0.33,15.4,2.1,23.8,193.4
2026-08-27T20:40:00Z,WAN2,0.21,24.9,2.2,25.4,177.8
2026-08-27T20:45:00Z,WAN1,0.28,12.0,2.4,38.9,259.6
2026-08-27T20:45:00Z,WAN2,0.23,12.7,2.8,45.5,46.0
2026-08-27T20:50:00Z,WAN1,0.33,21.1,2.6,54.4,281.9
2026-08-27T20:50:00Z,WAN2,0.11,19.9,5.6,50.4,243.8
2026-08-27T20:55:00Z,WAN1,0.13,24.6,1.7,37.5,221.1
2026-08-27T20:55:00Z,WAN2,0.14,15.8,5.3,35.9,98.6
2026-08-27T21:00:00Z,WAN1,0.25,12.0,3.3,41.8,205.2
2026-08-27T21:00:00Z,WAN2,0.26,8.8,4.9,113.7,118.1
2026-08-27T21:05:00Z,WAN1,0.31,13.2,5.5,115.6,223.7
2026-08-27T21:05:00Z,WAN2,0.16,13.9,1.9,108.2,282.3
2026-08-27T21:10:00Z,WAN1,0.28,23.6,2.7,28.2,164.6
2026-08-27T21:10:00Z,WAN2,0.4,18.1,5.2,84.9,147.0
2026-08-27T21:15:00Z,WAN1,0.2,12.1,3.0,116.0,279.5
2026-08-27T21:15:00Z,WAN2,0.25,20.0,2.6,84.4,274.5
2026-08-27T21:20:00Z,WAN1,0.03,24.6,1.9,24.6,45.9
2026-08-27T21:20:00Z,WAN2,0.16,20.6,2.2,114.3,239.2
2026-08-27T21:25:00Z,WAN1,0.06,21.3,2.1,91.2,53.0
2026-08-27T21:25:00Z,WAN2,0.32,13.9,4.4,27.0,170.0
2026-08-27T21:30:00Z,WAN1,0.15,10.5,3.1,117.2,49.3
2026-08-27T21:30:00Z,WAN2,0.38,13.8,5.0,101.4,191.5
2026-08-27T21:35:00Z,WAN1,0.25,24.5,3.2,100.8,165.5
2026-08-27T21:35:00Z,WAN2,0.13,24.9,1.7,115.2,233.4
2026-08-27T21:40:00Z,WAN1,0.07,23.1,1.2,91.9,290.2
2026-08-27T21:40:00Z,WAN2,0.31,23.6,4.5,93.0,275.8
2026-08-27T21:45:00Z,WAN1,0.37,14.3,1.9,57.9,67.1
2026-08-27T21:45:00Z,WAN2,0.36,15.3,5.9,30.9,158.8
2026-08-27T21:50:00Z,WAN1,0.24,14.3,4.5,46.4,47.8
2026-08-27T21:50:00Z,WAN2,0.36,17.1,2.6,98.6,66.8
2026-08-27T21:55:00Z,WAN1,0.12,16.4,5.3,78.6,159.9
2026-08-27T21:55:00Z,WAN2,0.25,23.8,2.9,38.7,180.0
2026-08-27T22:00:00Z,WAN1,0.05,12.2,4.3,65.0,86.1
2026-08-27T22:00:00Z,WAN2,0.0,24.5,5.2,83.6,185.3
2026-08-27T22:05:00Z,WAN1,0.19,24.5,6.0,114.7,208.4
2026-08-27T22:05:00Z,WAN2,0.26,23.7,2.2,69.4,187.8
2026-08-27T22:10:00Z,WAN1,0.13,18.0,3.9,112.4,160.2
2026-08-27T22:10:00Z,WAN2,0.16,17.3,1.0,22.9,47.4
2026-08-27T22:15:00Z,WAN1,0.35,22.7,4.8,46.0,199.8
2026-08-27T22:15:00Z,WAN2,0.06,17.2,3.6,87.7,71.6
2026-08-27T22:20:00Z,WAN1,0.37,18.0,6.0,29.2,228.9
2026-08-27T22:20:00Z,WAN2,0.33,24.9,2.2,52.6,272.1
2026-08-27T22:25:00Z,WAN1,0.28,9.9,4.0,49.8,247.9
2026-08-27T22:25:00Z,WAN2,0.04,20.3,3.0,35.8,105.9
2026-08-27T22:30:00Z,WAN1,0.32,24.1,5.8,24.0,269.5
2026-08-27T22:30:00Z,WAN2,0.25,14.6,1.2,91.7,179.3
2026-08-27T22:35:00Z,WAN1,0.09,17.1,1.4,114.4,260.1
2026-08-27T22:35:00Z,WAN2,0.29,24.9,1.9,68.4,288.3
2026-08-27T22:40:00Z,WAN1,0.36,18.9,1.6,69.5,183.7
2026-08-27T22:40:00Z,WAN2,0.22,12.9,2.1,50.2,104.1
2026-08-27T22:45:00Z,WAN1,0.38,10.9,2.0,118.2,73.5
2026-08-27T22:45:00Z,WAN2,0.01,14.7,3.8,85.8,265.7
2026-08-27T22:50:00Z,WAN1,0.37,8.2,5.0,41.9,198.5
2026-08-27T22:50:00Z,WAN2,0.33,10.1,3.7,113.1,146.4
2026-08-27T22:55:00Z,WAN1,0.26,21.0,2.8,30.8,220.3
2026-08-27T22:55:00Z,WAN2,0.01,23.8,3.4,75.4,77.0
2026-08-27T23:00:00Z,WAN1,0.21,15.5,4.3,29.3,114.6
2026-08-27T23:00:00Z,WAN2,0.22,21.1,4.3,22.7,284.5
2026-08-27T23:05:00Z,WAN1,0.16,18.8,5.9,103.7,133.5
2026-08-27T23:05:00Z,WAN2,0.1,16.6,3.5,33.4,198.7
2026-08-27T23:10:00Z,WAN1,0.34,11.0,4.1,73.8,95.2
2026-08-27T23:10:00Z,WAN2,0.34,10.3,4.9,27.4,271.5
2026-08-27T23:15:00Z,WAN1,0.11,19.8,4.3,87.4,240.6
2026-08-27T23:15:00Z,WAN2,0.11,15.5,4.0,91.2,146.3
2026-08-27T23:20:00Z,WAN1,0.14,18.6,1.5,74.0,144.2
2026-08-27T23:20:00Z,WAN2,0.27,13.6,1.3,89.7,123.2
2026-08-27T23:25:00Z,WAN1,0.03,8.7,5.7,70.3,76.3
2026-08-27T23:25:00Z,WAN2,0.03,17.5,3.2,24.6,181.1
2026-08-27T23:30:00Z,WAN1,0.2,17.9,1.5,20.6,202.1
2026-08-27T23:30:00Z,WAN2,0.0,16.7,2.9,106.6,177.6
2026-08-27T23:35:00Z,WAN1,0.06,10.5,5.1,43.0,194.8
2026-08-27T23:35:00Z,WAN2,0.14,13.2,2.8,82.0,133.7
2026-08-27T23:40:00Z,WAN1,0.13,14.1,5.2,117.6,237.9
2026-08-27T23:40:00Z,WAN2,0.3,14.5,4.6,87.2,296.8
2026-08-27T23:45:00Z,WAN1,0.1,8.0,3.6,90.7,122.5
2026-08-27T23:45:00Z,WAN2,0.39,11.4,4.2,105.2,296.1
2026-08-27T23:50:00Z,WAN1,0.15,20.4,1.7,70.0,75.2
2026-08-27T23:50:00Z,WAN2,0.31,17.1,1.3,117.5,168.2
2026-08-27T23:55:00Z,WAN1,0.34,23.6,3.9,63.9,216.7
2026-08-27T23:55:00Z,WAN2,0.2,11.1,1.0,96.4,278.3
2026-08-28T00:00:00Z,WAN1,0.29,17.1,5.2,53.1,112.9
2026-08-28T00:00:00Z,WAN2,0.31,23.0,3.8,72.8,199.8
2026-08-28T00:05:00Z,WAN1,0.16,15.2,1.3,78.8,249.2
