ts,link,packet_loss_pct,latency_ms,jitter_ms,upstream_mbps,downstream_mbps
2026-08-27T17:00:00Z,WAN1,0.34,16.2,3.0,37.0,66.9
2026-08-27T17:00:00Z,WAN2,0.08,15.9,1.4,0.8,0.9
2026-08-27T17:05:00Z,WAN1,0.22,18.1,1.0,32.3,169.9
2026-08-27T17:05:00Z,WAN2,0.04,20.6,2.1,0.5,2.0
2026-08-27T17:10:00Z,WAN1,0.16,9.5,5.8,23.6,159.2
2026-08-27T17:10:00Z,WAN2,0.29,13.1,3.9,1.5,2.7
2026-08-27T17:15:00Z,WAN1,0.18,15.7,4.8,87.0,83.7
2026-08-27T17:15:00Z,WAN2,0.36,18.8,2.9,1.5,2.8
2026-08-27T17:20:00Z,WAN1,0.04,13.4,3.9,79.6,112.5
2026-08-27T17:20:00Z,WAN2,0.13,9.3,2.4,1.7,2.0
2026-08-27T17:25:00Z,WAN1,0.21,8.9,2.4,80.3,206.8
2026-08-27T17:25:00Z,WAN2,0.22,8.7,3.9,0.9,1.2
2026-08-27T17:30:00Z,WAN1,0.16,11.2,1.0,68.5,47.4
2026-08-27T17:30:00Z,WAN2,0.22,11.0,2.4,1.9,0.0
2026-08-27T17:35:00Z,WAN1,0.01,14.6,4.1,105.7,193.6
2026-08-27T17:35:00Z,WAN2,0.17,24.3,2.2,1.5,2.9
2026-08-27T17:40:00Z,WAN1,0.21,23.7,4.2,112.3,60.5
2026-08-27T17:40:00Z,WAN2,0.05,20.3,3.1,1.1,0.1
2026-08-27T17:45:00Z,WAN1,0.32,16.2,1.6,100.2,148.6
2026-08-27T17:45:00Z,WAN2,0.05,14.0,3.9,0.7,1.7
2026-08-27T17:50:00Z,WAN1,0.22,12.3,4.1,98.3,237.2
2026-08-27T17:50:00Z,WAN2,0.09,13.3,1.3,1.8,2.0
2026-08-27T17:55:00Z,WAN1,0.25,21.7,1.6,63.0,42.1
2026-08-27T17:55:00Z,WAN2,0.16,9.5,2.1,0.1,1.6
2026-08-27T18:00:00Z,WAN1,0.22,19.3,2.8,111.8,221.4
2026-08-27T18:00:00Z,WAN2,0.03,20.3,1.8,0.3,0.2
2026-08-27T18:05:00Z,WAN1,0.04,17.6,4.3,52.4,228.6
2026-08-27T18:05:00Z,WAN2,0.19,17.9,4.3,0.6,1.8
2026-08-27T18:10:00Z,WAN1,0.06,14.6,4.2,26.7,144.4
2026-08-27T18:10:00Z,WAN2,0.2,17.9,3.8,0.2,0.4
2026-08-27T18:15:00Z,WAN1,0.38,15.5,5.5,54.0,140.9
2026-08-27T18:15:00Z,WAN2,0.15,22.7,1.0,0.3,2.7
2026-08-27T18:20:00Z,WAN1,0.14,13.1,4.2,54.8,86.0
2026-08-27T18:20:00Z,WAN2,0.29,18.0,4.2,1.4,1.0
2026-08-27T18:25:00Z,WAN1,0.13,8.5,1.2,53.0,233.4
2026-08-27T18:25:00Z,WAN2,0.39,17.0,3.2,1.7,1.5
2026-08-27T18:30:00Z,WAN1,0.03,14.6,5.0,104.2,111.6
2026-08-27T18:30:00Z,WAN2,0.0,18.1,4.3,1.6,2.2
2026-08-27T18:35:00Z,WAN1,0.23,14.3,5.3,103.5,285.2
2026-08-27T18:35:00Z,WAN2,0.26,15.4,3.7,1.3,0.5
2026-08-27T18:40:00Z,WAN1,0.35,22.5,4.0,56.0,202.2
2026-08-27T18:40:00Z,WAN2,0.31,24.9,5.9,1.0,2.0
2026-08-27T18:45:00Z,WAN1,0.13,15.0,3.4,97.4,188.7
2026-08-27T18:45:00Z,WAN2,0.31,24.7,3.2,0.8,1.6
2026-08-27T18:50:00Z,WAN1,0.25,9.2,4.4,105.1,133.3
2026-08-27T18:50:00Z,WAN2,0.14,16.0,2.2,1.5,0.6
2026-08-27T18:55:00Z,WAN1,0.03,20.8,5.8,46.5,138.1
2026-08-27T18:55:00Z,WAN2,0.07,9.6,5.5,0.7,2.5
2026-08-27T19:00:00Z,WAN1,0.18,15.4,4.1,65.3,255.3
2026-08-27T19:00:00Z,WAN2,0.33,18.6,4.0,1.2,1.6
2026-08-27T19:05:00Z,WAN1,0.27,11.5,2.8,50.3,197.8
2026-08-27T19:05:00Z,WAN2,0.36,24.8,4.0,1.5,1.9
2026-08-27T19:10:00Z,WAN1,0.11,9.2,1.6,96.4,143.2
2026-08-27T19:10:00Z,WAN2,0.11,20.2,1.9,1.8,1.7
2026-08-27T19:15:00Z,WAN1,0.24,8.3,2.0,42.0,263.2
2026-08-27T19:15:00Z,WAN2,0.17,13.1,4.0,0.9,2.9
2026-08-27T19:20:00Z,WAN1,0.22,22.2,5.9,34.6,205.8
2026-08-27T19:20:00Z,WAN2,0.09,14.4,5.7,1.0,1.1
2026-08-27T19:25:00Z,WAN1,0.32,12.2,2.6,92.1,134.1
2026-08-27T19:25:00Z,WAN2,0.39,20.9,2.0,0.6,2.7
2026-08-27T19:30:00Z,WAN1,0.03,18.5,5.5,110.1,146.4
2026-08-27T19:30:00Z,WAN2,0.02,22.9,2.1,1.4,3.0
2026-08-27T19:35:00Z,WAN1,0.04,21.1,1.3,42.9,132.8
2026-08-27T19:35:00Z,WAN2,0.26,20.3,3.2,1.0,1.7
2026-08-27T19:40:00Z,WAN1,0.09,19.0,5.9,39.9,198.8
2026-08-27T19:40:00Z,WAN2,0.22,24.7,3.6,0.8,1.9
2026-08-27T19:45:00Z,WAN1,0.16,14.1,1.7,99.5,158.7
2026-08-27T19:45:00Z,WAN2,0.14,14.7,1.2,0.5,2.8
2026-08-27T19:50:00Z,WAN1,0.15,24.3,4.8,29.6,245.1
2026-08-27T19:50:00Z,WAN2,0.1,8.6,4.4,1.4,1.4
2026-08-27T19:55:00Z,WAN1,0.17,16.6,2.1,71.7,143.6
2026-08-27T19:55:00Z,WAN2,0.12,23.5,1.9,0.4,1.7
2026-08-27T20:00:00Z,WAN1,0.07,22.0,2.3,68.7,124.4
2026-08-27T20:00:00Z,WAN2,0.4,10.2,3.8,0.8,2.9
2026-08-27T20:05:00Z,WAN1,0.0,16.7,4.6,41.7,113.6
2026-08-27T20:05:00Z,WAN2,0.11,16.1,3.6,1.8,0.6
2026-08-27T20:10:00Z,WAN1,0.3,9.6,4.2,116.8,42.1
2026-08-27T20:10:00Z,WAN2,0.14,22.5,3.6,1.7,1.6
2026-08-27T20:15:00Z,WAN1,0.2,21.8,5.4,107.1,172.2
2026-08-27T20:15:00Z,WAN2,0.08,9.3,5.8,0.9,1.2
2026-08-27T20:20:00Z,WAN1,0.36,22.9,4.0,66.6,171.6
2026-08-27T20:20:00Z,WAN2,0.04,13.0,3.6,0.3,1.5
2026-08-27T20:25:00Z,WAN1,0.08,23.5,3.7,83.3,271.8
2026-08-27T20:25:00Z,WAN2,0.35,20.8,5.2,1.9,0.2
2026-08-27T20:30:00Z,WAN1,0.17,24.7,2.6,74.9,241.4
2026-08-27T20:30:00Z,WAN2,0.36,14.7,3.7,0.6,0.0
2026-08-27T20:35:00Z,WAN1,0.01,20.7,5.6,72.5,189.0
2026-08-27T20:35:00Z,WAN2,0.23,18.3,1.4,1.6,2.4
2026-08-27T20:40:00Z,WAN1,0.37,20.9,2.9,48.7,206.0
2026-08-27T20:40:00Z,WAN2,0.31,8.4,2.4,1.4,2.4
2026-08-27T20:45:00Z,WAN1,0.06,13.2,4.4,72.8,210.6
2026-08-27T20:45:00Z,WAN2,0.34,11.9,3.1,1.6,0.1
2026-08-27T20:50:00Z,WAN1,0.3,22.8,1.9,54.5,183.0
2026-08-27T20:50:00Z,WAN2,0.23,10.9,3.3,1.3,1.8
2026-08-27T20:55:00Z,WAN1,0.07,19.4,3.4,57.0,73.0
2026-08-27T20:55:00Z,WAN2,0.24,18.0,2.4,0.7,0.0
2026-08-27T21:00:00Z,WAN1,0.16,15.8,1.2,119.5,57.0
2026-08-27T21:00:00Z,WAN2,0.2,16.3,4.9,1.1,0.1
2026-08-27T21:05:00Z,WAN1,0.28,18.3,2.5,40.7,59.1
2026-08-27T21:05:00Z,WAN2,0.36,18.1,2.7,0.9,0.4
2026-08-27T21:10:00Z,WAN1,0.35,24.2,1.4,81.0,178.6
2026-08-27T21:10:00Z,WAN2,0.34,9.1,2.8,2.0,2.3
2026-08-27T21:15:00Z,WAN1,0.24,9.9,1.8,53.9,184.5
2026-08-27T21:15:00Z,WAN2,0.4,9.4,2.2,0.3,2.9
2026-08-27T21:20:00Z,WAN1,0.03,19.6,3.1,50.9,146.1
2026-08-27T21:20:00Z,WAN2,0.38,17.6,4.7,0.4,1.5
2026-08-27T21:25:00Z,WAN1,0.32,8.8,2.1,90.3,95.7
2026-08-27T21:25:00Z,WAN2,0.23,9.6,4.9,1.0,2.1
2026-08-27T21:30:00Z,WAN1,0.26,19.3,3.8,79.3,248.8
2026-08-27T21:30:00Z,WAN2,0.37,19.2,3.4,1.6,0.9
2026-08-27T21:35:00Z,WAN1,0.08,9.0,2.8,76.4,113.8
2026-08-27T21:35:00Z,WAN2,0.2,13.3,2.0,0.8,2.7
2026-08-27T21:40:00Z,WAN1,0.3,23.3,1.4,89.1,107.0
2026-08-27T21:40:00Z,WAN2,0.14,13.4,2.4,1.8,1.9
2026-08-27T21:45:00Z,WAN1,0.25,16.7,5.6,52.9,210.0
2026-08-27T21:45:00Z,WAN2,0.29,9.8,4.0,2.0,1.0
2026-08-27T21:50:00Z,WAN1,0.35,11.3,1.2,80.1,163.1
2026-08-27T21:50:00Z,WAN2,0.13,17.0,4.7,0.5,1.5
2026-08-27T21:55:00Z,WAN1,0.35,24.6,5.8,92.8,148.7
2026-08-27T21:55:00Z,WAN2,0.09,21.0,4.1,0.1,1.9
2026-08-27T22:00:00Z,WAN1,0.25,24.3,2.9,46.5,210.3
2026-08-27T22:00:00Z,WAN2,0.06,23.8,3.5,1.1,2.7
2026-08-27T22:05:00Z,WAN1,0.01,23.2,1.4,108.1,72.8
2026-08-27T22:05:00Z,WAN2,0.37,13.2,2.8,0.0,0.4
2026-08-27T22:10:00Z,WAN1,0.3,22.7,5.0,41.7,161.9
2026-08-27T22:10:00Z,WAN2,0.21,22.9,4.0,0.2,2.2
2026-08-27T22:15:00Z,WAN1,0.4,9.6,3.2,91.1,181.4
2026-08-27T22:15:00Z,WAN2,0.08,18.4,1.6,0.7,2.7
2026-08-27T22:20:00Z,WAN1,0.2,15.8,1.4,68.5,66.3
2026-08-27T22:20:00Z,WAN2,0.24,18.5,4.6,0.9,2.9
2026-08-27T22:25:00Z,WAN1,0.3,19.2,5.5,78.5,191.6
2026-08-27T22:25:00Z,WAN2,0.09,24.1,5.3,1.0,2.3
2026-08-27T22:30:00Z,WAN1,0.29,17.6,3.7,118.6,216.8
2026-08-27T22:30:00Z,WAN2,0.02,18.8,3.1,1.4,0.6
2026-08-27T22:35:00Z,WAN1,0.32,11.0,2.0,89.4,139.3
2026-08-27T22:35:00Z,WAN2,0.17,20.0,2.8,0.9,0.3
2026-08-27T22:40:00Z,WAN1,0.14,22.3,2.0,65.8,62.3
2026-08-27T22:40:00Z,WAN2,0.37,9.6,1.9,0.6,1.2
2026-08-27T22:45:00Z,WAN1,0.13,14.6,2.9,115.1,140.8
2026-08-27T22:45:00Z,WAN2,0.11,13.9,5.0,1.8,1.1
2026-08-27T22:50:00Z,WAN1,0.31,15.1,5.8,59.5,68.5
2026-08-27T22:50:00Z,WAN2,0.1,8.7,3.6,1.3,2.0
2026-08-27T22:55:00Z,WAN1,0.39,11.3,4.0,86.3,65.9
2026-08-27T22:55:00Z,WAN2,0.11,14.0,4.1,0.7,2.9
2026-08-27T23:00:00Z,WAN1,0.17,25.0,4.0,36.2,140.9
2026-08-27T23:00:00Z,WAN2,0.03,24.2,2.7,1.1,2.6
2026-08-27T23:05:00Z,WAN1,0.07,9.9,1.9,24.5,83.1
